Hello GP-ufjf!
NumTree: 1
TotalTrain : 410
TotalTest : 307
TotalValidation : 307
Criar populacao inicial
pop criada
0 683 
1 0 683 
2 0 683 
3 0 683 
4 0 683 
5 0 683 
6 0 683 
7 0 683 
8 0 683 
9 0 683 
10 0 683 
11 0 683 
12 0 683 
13 0 683 
14 0 683 
15 0 683 
16 0 683 
17 0 683 
18 0 683 
19 0 683 
20 0 683 
21 0 683 
22 0 683 
23 0 683 
24 0 683 
25 0 683 
26 0 683 
27 0 683 
28 0 683 
29 0 683 
30 0 683 
31 0 683 
32 0 683 
33 0 683 
34 0 683 
35 0 683 
36 0 683 
37 0 683 
38 0 683 
39 0 683 
40 0 683 
41 0 683 
42 0 683 
43 0 683 
44 0 683 
45 0 683 
46 0 683 
47 0 683 
48 0 683 
49 0 683 
50 0 683 
51 0 683 
52 0 683 
53 0 683 
54 0 683 
55 0 683 
56 0 683 
57 0 683 
58 0 683 
59 0 683 
60 0 683 
61 0 683 
62 0 683 
63 0 683 
64 0 683 
65 0 683 
66 0 683 
67 0 683 
68 0 683 
69 0 683 
70 0 683 
71 0 683 
72 0 683 
73 0 683 
74 0 683 
75 0 683 
76 0 683 
77 0 683 
78 0 683 
79 0 683 
80 0 683 
81 0 683 
82 0 683 
83 0 683 
84 0 683 
85 0 683 
86 0 683 
87 0 683 
88 0 683 
89 0 683 
90 0 683 
91 0 683 
92 0 683 
93 0 683 
94 0 683 
95 0 683 
96 0 683 
97 0 683 
98 0 683 
99 0 683 
0 0 559.238
3 0 405.987
5 0 407.938
10 0 367.594
683 559.238 405.987 407.938 367.594
