Hello GP-ufjf!
NumTree: 1
TotalTrain : 410
TotalTest : 307
TotalValidation : 307
Criar populacao inicial
pop criada
0 4320 
1 1 359.392 
2 1 359.392 
3 1 359.392 
4 1 359.392 
5 1 359.392 
6 2 3723 
7 2 3723 
8 2 3723 
9 2 3723 
10 2 3723 
11 2 3723 
12 2 3723 
13 2 3723 
14 2 3723 
15 2 3723 
16 2 3723 
17 2 3723 
18 2 3723 
19 2 3723 
20 2 3723 
21 2 3723 
22 2 3723 
23 2 3723 
24 2 3723 
25 2 3723 
26 2 3723 
27 2 3723 
28 2 3723 
29 2 3723 
30 2 3723 
31 2 3723 
32 2 3723 
33 2 3723 
34 2 3723 
35 2 3723 
36 2 3723 
37 2 3723 
38 2 3723 
39 2 3723 
40 2 3723 
41 2 3723 
42 2 3723 
43 2 3723 
44 2 3723 
45 2 3723 
46 2 3723 
47 2 3723 
48 2 3723 
49 2 3723 
50 2 3723 
51 2 3723 
52 2 3723 
53 2 3723 
54 2 3723 
55 2 3723 
56 2 3723 
57 2 3723 
58 2 3723 
59 2 3723 
60 2 3723 
61 2 3723 
62 2 3723 
63 2 3723 
64 2 3723 
65 2 3723 
66 2 3723 
67 2 3723 
68 2 3723 
69 2 3723 
70 2 3723 
71 2 3723 
72 2 3723 
73 2 3723 
74 2 3723 
75 2 3723 
76 2 3723 
77 2 3723 
78 2 3723 
79 2 3723 
80 2 3723 
81 2 3723 
82 2 3723 
83 2 3723 
84 2 3723 
85 2 3723 
86 2 3723 
87 2 3723 
88 2 3723 
89 2 3723 
90 2 3723 
91 2 3723 
92 2 3723 
93 2 3723 
94 2 3723 
95 2 3723 
96 2 3723 
97 2 3723 
98 2 3723 
99 2 3723 
ACABOU TREINAMENTO
0 1000 4320
3 0 235
5 0 1377.69
10 0 2404.54
