Hello GP-ufjf!
NumTree: 1
TotalTrain : 410
TotalTest : 307
TotalValidation : 307
Criar populacao inicial
pop criada
0 156.134 
1 0 156.134 
2 0 156.134 
3 0 156.134 
4 0 156.134 
5 0 156.134 
6 0 156.134 
7 0 156.134 
8 0 156.134 
9 0 156.134 
10 0 156.134 
11 0 635 
12 0 635 
13 1 4288 
14 2 2559.94 
15 2 2559.94 
16 2 2559.94 
17 2 2559.94 
18 2 2559.94 
19 2 2559.94 
20 2 2559.94 
21 2 2559.94 
22 2 2559.94 
23 2 2559.94 
24 2 2559.94 
25 2 2559.94 
26 2 2559.94 
27 2 2559.94 
28 2 2559.94 
29 2 2559.94 
30 2 2559.94 
31 2 2559.94 
32 2 2559.94 
33 2 2559.94 
34 2 2559.94 
35 2 2559.94 
36 2 2559.94 
37 2 2559.94 
38 2 2559.94 
39 2 2559.94 
40 2 2559.94 
41 2 2559.94 
42 2 2559.94 
43 2 2559.94 
44 2 2559.94 
45 2 2559.94 
46 2 2559.94 
47 2 2559.94 
48 2 2559.94 
49 2 2559.94 
50 2 2559.94 
51 2 2559.94 
52 2 2559.94 
53 2 2559.94 
54 2 2559.94 
55 2 2559.94 
56 2 2559.94 
57 2 2559.94 
58 2 2559.94 
59 2 2559.94 
60 2 2559.94 
61 2 2559.94 
62 2 2559.94 
63 2 2559.94 
64 2 2559.94 
65 2 2559.94 
66 2 2559.94 
67 2 2559.94 
68 2 2559.94 
69 2 2559.94 
70 2 2559.94 
71 2 2559.94 
72 2 2559.94 
73 2 2559.94 
74 2 2559.94 
75 2 2559.94 
76 2 2559.94 
77 2 2559.94 
78 2 2559.94 
79 2 2559.94 
80 2 2559.94 
81 2 2559.94 
82 2 2559.94 
83 2 2559.94 
84 2 2559.94 
85 2 2559.94 
86 2 2559.94 
87 2 2559.94 
88 2 2559.94 
89 2 2559.94 
90 2 2559.94 
91 2 2559.94 
92 2 2559.94 
93 2 2559.94 
94 2 2559.94 
95 2 2559.94 
96 2 2559.94 
97 2 2559.94 
98 2 2559.94 
99 2 2559.94 
0 844 3982.33
3 72 1855.02
5 20 1590
10 1 1218.95
2559.94 3982.33 1855.02 1590 1218.95
