Hello GP-ufjf!
NumTree: 1
TotalTrain : 410
TotalTest : 307
TotalValidation : 307
Criar populacao inicial
pop criada
0 204.134 
1 0 204.134 
2 0 204.134 
3 0 204.134 
4 0 204.134 
5 0 204.134 
6 0 204.134 
7 0 204.134 
8 0 204.134 
9 0 204.134 
10 0 204.134 
11 0 204.134 
12 0 204.134 
13 0 204.134 
14 0 204.134 
15 0 204.134 
16 0 204.134 
17 1 2361.81 
18 1 2361.81 
19 1 2361.81 
20 1 2361.81 
21 1 2361.81 
22 1 2361.81 
23 1 2361.81 
24 1 2361.81 
25 1 2361.81 
26 1 2361.81 
27 1 2361.81 
28 1 2361.81 
29 1 2361.81 
30 1 2361.81 
31 1 2361.81 
32 1 2361.81 
33 1 2361.81 
34 1 2361.81 
35 1 2361.81 
36 1 2361.81 
37 1 2361.81 
38 1 2361.81 
39 1 2361.81 
40 1 2361.81 
41 1 2361.81 
42 1 2361.81 
43 1 2361.81 
44 1 2361.81 
45 1 2361.81 
46 1 2361.81 
47 1 2363 
48 1 2363 
49 1 2363 
50 1 2363 
51 1 2363 
52 1 2363 
53 2 3467 
54 2 3467 
55 2 3467 
56 2 3467 
57 2 3467 
58 2 3467 
59 2 3467 
60 2 3467 
61 2 3467 
62 2 3467 
63 2 3467 
64 2 3467 
65 2 3467 
66 2 3467 
67 2 3467 
68 2 3467 
69 2 3467 
70 2 3467 
71 2 3467 
72 2 3467 
73 2 3467 
74 2 3467 
75 2 3467 
76 2 3467 
77 2 3467 
78 2 3467 
79 2 3467 
80 2 3467 
81 2 3467 
82 2 3467 
83 2 3467 
84 2 3467 
85 2 3467 
86 2 3467 
87 2 3467 
88 2 3467 
89 2 3467 
90 2 3467 
91 2 3467 
92 2 3467 
93 2 3467 
94 2 3467 
95 2 3467 
96 2 3467 
97 2 3467 
98 2 3467 
99 2 3467 
ACABOU TREINAMENTO
0 0 3388.73
3 0 2312.36
5 0 1377.69
10 0 2414.7
