Hello GP-ufjf!
NumTree: 1
TotalTrain : 410
TotalTest : 307
TotalValidation : 307
Criar populacao inicial
pop criada
0 4320 
1 1 4224 
2 2 1886.82 
3 2 1886.82 
4 2 1886.82 
5 2 1886.82 
6 2 1886.82 
7 2 1886.82 
8 2 1886.82 
9 2 1886.82 
10 2 1886.82 
11 2 1886.82 
12 2 1886.82 
13 2 1886.82 
14 2 1886.82 
15 2 1886.82 
16 2 1886.82 
17 2 1886.82 
18 2 1886.82 
19 2 1886.82 
20 2 1886.82 
21 2 1886.82 
22 2 1886.82 
23 2 1886.82 
24 2 1886.82 
25 2 1886.82 
26 2 1886.82 
27 2 1886.82 
28 2 1886.82 
29 2 1886.82 
30 2 1886.82 
31 2 1886.82 
32 2 1886.82 
33 2 1886.82 
34 2 1886.82 
35 2 1886.82 
36 2 1886.82 
37 2 1886.82 
38 2 1886.82 
39 2 1886.82 
40 2 1886.82 
41 2 1886.82 
42 2 1886.82 
43 2 1886.82 
44 2 1886.82 
45 2 1886.82 
46 2 1886.82 
47 2 1886.82 
48 2 1886.82 
49 2 1886.82 
50 2 1886.82 
51 2 1886.82 
52 2 1886.82 
53 2 1886.82 
54 2 1886.82 
55 2 1886.82 
56 2 1886.82 
57 2 1886.82 
58 2 1886.82 
59 2 1886.82 
60 2 1886.82 
61 2 1886.82 
62 2 1886.82 
63 2 1886.82 
64 2 1886.82 
65 2 1886.82 
66 2 1886.82 
67 2 1886.82 
68 2 1886.82 
69 2 1886.82 
70 2 1886.82 
71 2 1886.82 
72 2 1886.82 
73 2 1886.82 
74 2 1886.82 
75 2 1886.82 
76 2 1886.82 
77 2 1886.82 
78 2 1886.82 
79 2 1886.82 
80 2 1886.82 
81 2 1886.82 
82 2 1886.82 
83 2 1886.82 
84 2 1886.82 
85 2 1886.82 
86 2 1886.82 
87 2 1886.82 
88 2 1886.82 
89 2 1886.82 
90 2 1886.82 
91 2 1886.82 
92 2 1886.82 
93 2 1886.82 
94 2 1886.82 
95 2 1886.82 
96 2 3027.48 
97 2 3027.48 
98 2 3027.48 
99 2 3027.48 
ACABOU TREINAMENTO
0 1000 4320
3 0 1387
5 0 2570.53
10 0 1606.61
