Hello GP-ufjf!
NumTree: 1
TotalTrain : 410
TotalTest : 307
TotalValidation : 307
Criar populacao inicial
pop criada
0 763 
1 0 763 
2 0 763 
3 0 763 
4 0 763 
5 0 763 
6 0 763 
7 0 763 
8 0 763 
9 0 763 
10 0 763 
11 0 763 
12 0 763 
13 0 763 
14 0 763 
15 0 763 
16 0 763 
17 0 763 
18 0 763 
19 0 763 
20 0 763 
21 0 763 
22 0 763 
23 0 763 
24 0 763 
25 0 763 
26 0 763 
27 0 763 
28 0 763 
29 0 763 
30 0 763 
31 0 763 
32 0 763 
33 0 763 
34 0 763 
35 0 763 
36 0 763 
37 0 763 
38 0 763 
39 0 763 
40 0 763 
41 0 763 
42 0 763 
43 0 763 
44 0 763 
45 0 763 
46 0 763 
47 0 763 
48 0 763 
49 0 763 
50 0 763 
51 0 763 
52 0 763 
53 0 763 
54 0 763 
55 0 763 
56 0 763 
57 0 763 
58 0 763 
59 0 763 
60 0 763 
61 0 763 
62 0 763 
63 0 763 
64 0 763 
65 0 763 
66 0 763 
67 0 763 
68 0 763 
69 0 763 
70 0 763 
71 0 763 
72 0 763 
73 0 763 
74 0 763 
75 0 763 
76 0 763 
77 0 763 
78 0 763 
79 0 763 
80 1 4336 
81 2 2905.57 
82 2 2905.57 
83 2 2905.57 
84 2 2905.57 
85 2 2905.57 
86 2 2905.57 
87 2 2905.57 
88 2 2905.57 
89 2 2905.57 
90 2 2905.57 
91 2 2905.57 
92 2 2905.57 
93 2 2905.57 
94 2 2905.57 
95 2 2905.57 
96 2 2905.57 
97 2 2905.57 
98 2 2905.57 
99 2 2905.57 
ACABOU TREINAMENTO
0 1000 4400
3 0 2312.36
5 0 3202.64
10 0 2414.7
