1 1 1024
x y
-5 2276.0
-4.990234375 2260.07426087
-4.98046875 2244.23045491
-4.970703125 2228.46830898
-4.9609375 2212.78755034
-4.951171875 2197.18790672
-4.94140625 2181.66910628
-4.931640625 2166.2308776
-4.921875 2150.87294972
-4.912109375 2135.5950521
-4.90234375 2120.39691465
-4.892578125 2105.27826769
-4.8828125 2090.23884202
-4.873046875 2075.27836883
-4.86328125 2060.39657978
-4.853515625 2045.59320695
-4.84375 2030.86798286
-4.833984375 2016.22064048
-4.82421875 2001.65091319
-4.814453125 1987.15853482
-4.8046875 1972.74323965
-4.794921875 1958.40476237
-4.78515625 1944.14283814
-4.775390625 1929.95720251
-4.765625 1915.84759152
-4.755859375 1901.8137416
-4.74609375 1887.85538966
-4.736328125 1873.97227299
-4.7265625 1860.16412938
-4.716796875 1846.43069702
-4.70703125 1832.77171453
-4.697265625 1819.18692099
-4.6875 1805.67605591
-4.677734375 1792.23885922
-4.66796875 1778.87507131
-4.658203125 1765.58443299
-4.6484375 1752.36668552
-4.638671875 1739.22157058
-4.62890625 1726.1488303
-4.619140625 1713.14820723
-4.609375 1700.21944439
-4.599609375 1687.36228521
-4.58984375 1674.57647355
-4.580078125 1661.86175373
-4.5703125 1649.21787048
-4.560546875 1636.644569
-4.55078125 1624.14159489
-4.541015625 1611.70869422
-4.53125 1599.34561348
-4.521484375 1587.05209959
-4.51171875 1574.82789991
-4.501953125 1562.67276225
-4.4921875 1550.58643485
-4.482421875 1538.56866637
-4.47265625 1526.61920594
-4.462890625 1514.73780309
-4.453125 1502.92420781
-4.443359375 1491.17817052
-4.43359375 1479.49944207
-4.423828125 1467.88777377
-4.4140625 1456.34291733
-4.404296875 1444.86462493
-4.39453125 1433.45264917
-4.384765625 1422.10674309
-4.375 1410.82666016
-4.365234375 1399.61215429
-4.35546875 1388.46297985
-4.345703125 1377.3788916
-4.3359375 1366.35964478
-4.326171875 1355.40499504
-4.31640625 1344.51469848
-4.306640625 1333.68851162
-4.296875 1322.92619145
-4.287109375 1312.22749536
-4.27734375 1301.59218119
-4.267578125 1291.02000723
-4.2578125 1280.51073218
-4.248046875 1270.0641152
-4.23828125 1259.67991588
-4.228515625 1249.35789424
-4.21875 1239.09781075
-4.208984375 1228.89942629
-4.19921875 1218.7625022
-4.189453125 1208.68680026
-4.1796875 1198.67208267
-4.169921875 1188.71811207
-4.16015625 1178.82465155
-4.150390625 1168.99146463
-4.140625 1159.21831524
-4.130859375 1149.5049678
-4.12109375 1139.85118711
-4.111328125 1130.25673845
-4.1015625 1120.72138751
-4.091796875 1111.24490044
-4.08203125 1101.82704379
-4.072265625 1092.46758459
-4.0625 1083.16629028
-4.052734375 1073.92292874
-4.04296875 1064.73726829
-4.033203125 1055.60907769
-4.0234375 1046.53812612
-4.013671875 1037.52418322
-4.00390625 1028.56701905
-3.994140625 1019.66640411
-3.984375 1010.82210934
-3.974609375 1002.03390612
-3.96484375 993.301566259
-3.955078125 984.624862001
-3.9453125 976.003566034
-3.935546875 967.437451478
-3.92578125 958.926291891
-3.916015625 950.469861267
-3.90625 942.067934036
-3.896484375 933.720285067
-3.88671875 925.426689663
-3.876953125 917.186923564
-3.8671875 909.000762947
-3.857421875 900.867984426
-3.84765625 892.788365052
-3.837890625 884.76168231
-3.828125 876.787714124
-3.818359375 868.866238853
-3.80859375 860.997035295
-3.798828125 853.179882682
-3.7890625 845.414560683
-3.779296875 837.700849405
-3.76953125 830.038529389
-3.759765625 822.427381616
-3.75 814.8671875
-3.740234375 807.357728894
-3.73046875 799.898788088
-3.720703125 792.490147805
-3.7109375 785.131591208
-3.701171875 777.822901896
-3.69140625 770.563863904
-3.681640625 763.354261702
-3.671875 756.1938802
-3.662109375 749.082504742
-3.65234375 742.01992111
-3.642578125 735.00591552
-3.6328125 728.040274628
-3.623046875 721.122785524
-3.61328125 714.253235735
-3.603515625 707.431413227
-3.59375 700.6571064
-3.583984375 693.930104089
-3.57421875 687.250195571
-3.564453125 680.617170554
-3.5546875 674.030819185
-3.544921875 667.490932048
-3.53515625 660.997300163
-3.525390625 654.549714987
-3.515625 648.147968411
-3.505859375 641.791852767
-3.49609375 635.48116082
-3.486328125 629.215685773
-3.4765625 622.995221265
-3.466796875 616.819561372
-3.45703125 610.688500606
-3.447265625 604.601833917
-3.4375 598.559356689
-3.427734375 592.560864746
-3.41796875 586.606154345
-3.408203125 580.695022183
-3.3984375 574.827265389
-3.388671875 569.002681534
-3.37890625 563.221068621
-3.369140625 557.482225093
-3.359375 551.785949826
-3.349609375 546.132042137
-3.33984375 540.520301775
-3.330078125 534.950528928
-3.3203125 529.422524221
-3.310546875 523.936088715
-3.30078125 518.491023906
-3.291015625 513.087131729
-3.28125 507.724214554
-3.271484375 502.402075188
-3.26171875 497.120516874
-3.251953125 491.879343294
-3.2421875 486.678358562
-3.232421875 481.517367234
-3.22265625 476.396174297
-3.212890625 471.31458518
-3.203125 466.272405744
-3.193359375 461.269442289
-3.18359375 456.305501551
-3.173828125 451.380390703
-3.1640625 446.493917353
-3.154296875 441.645889549
-3.14453125 436.836115771
-3.134765625 432.064404938
-3.125 427.330566406
-3.115234375 422.634409967
-3.10546875 417.97574585
-3.095703125 413.354384718
-3.0859375 408.770137675
-3.076171875 404.222816258
-3.06640625 399.712232441
-3.056640625 395.238198637
-3.046875 390.800527692
-3.037109375 386.399032891
-3.02734375 382.033527956
-3.017578125 377.703827043
-3.0078125 373.409744747
-2.998046875 369.151096098
-2.98828125 364.927696564
-2.978515625 360.739362048
-2.96875 356.58590889
-2.958984375 352.467153867
-2.94921875 348.382914193
-2.939453125 344.333007518
-2.9296875 340.317251928
-2.919921875 336.335465946
-2.91015625 332.387468532
-2.900390625 328.473079082
-2.890625 324.592117429
-2.880859375 320.744403841
-2.87109375 316.929759026
-2.861328125 313.148004125
-2.8515625 309.398960717
-2.841796875 305.682450818
-2.83203125 301.99829688
-2.822265625 298.346321791
-2.8125 294.726348877
-2.802734375 291.138201899
-2.79296875 287.581705057
-2.783203125 284.056682983
-2.7734375 280.562960751
-2.763671875 277.100363868
-2.75390625 273.668718279
-2.744140625 270.267850364
-2.734375 266.897586942
-2.724609375 263.557755266
-2.71484375 260.248183027
-2.705078125 256.968698354
-2.6953125 253.719129808
-2.685546875 250.499306392
-2.67578125 247.309057542
-2.666015625 244.148213131
-2.65625 241.01660347
-2.646484375 237.914059305
-2.63671875 234.84041182
-2.626953125 231.795492634
-2.6171875 228.779133804
-2.607421875 225.791167823
-2.59765625 222.831427619
-2.587890625 219.89974656
-2.578125 216.995958447
-2.568359375 214.119897521
-2.55859375 211.271398455
-2.548828125 208.450296364
-2.5390625 205.656426795
-2.529296875 202.889625734
-2.51953125 200.149729603
-2.509765625 197.43657526
-2.5 194.75
-2.490234375 192.089841555
-2.48046875 189.455938094
-2.470703125 186.84812822
-2.4609375 184.266250975
-2.451171875 181.710145838
-2.44140625 179.179652721
-2.431640625 176.674611977
-2.421875 174.194864392
-2.412109375 171.740251191
-2.40234375 169.310614035
-2.392578125 166.90579502
-2.3828125 164.52563668
-2.373046875 162.169981986
-2.36328125 159.838674345
-2.353515625 157.531557599
-2.34375 155.248476028
-2.333984375 152.98927435
-2.32421875 150.753797718
-2.314453125 148.54189172
-2.3046875 146.353402384
-2.294921875 144.188176171
-2.28515625 142.046059981
-2.275390625 139.926901151
-2.265625 137.830547452
-2.255859375 135.756847093
-2.24609375 133.705648721
-2.236328125 131.676801416
-2.2265625 129.670154698
-2.216796875 127.685558522
-2.20703125 125.72286328
-2.197265625 123.781919799
-2.1875 121.862579346
-2.177734375 119.96469362
-2.16796875 118.088114761
-2.158203125 116.232695343
-2.1484375 114.398288377
-2.138671875 112.58474731
-2.12890625 110.791926027
-2.119140625 109.019678848
-2.109375 107.267860532
-2.099609375 105.536326271
-2.08984375 103.824931697
-2.080078125 102.133532875
-2.0703125 100.461986311
-2.060546875 98.8101489432
-2.05078125 97.1778781493
-2.041015625 95.5650317422
-2.03125 93.9714679718
-2.021484375 92.3970455244
-2.01171875 90.8416235228
-2.001953125 89.3050615266
-1.9921875 87.7872195318
-1.982421875 86.287957971
-1.97265625 84.8071377133
-1.962890625 83.3446200644
-1.953125 81.9002667665
-1.943359375 80.4739399986
-1.93359375 79.0655023758
-1.923828125 77.6748169503
-1.9140625 76.3017472103
-1.904296875 74.9461570811
-1.89453125 73.6079109241
-1.884765625 72.2868735376
-1.875 70.9829101562
-1.865234375 69.6958864513
-1.85546875 68.4256685306
-1.845703125 67.1721229386
-1.8359375 65.9351166561
-1.826171875 64.7145171007
-1.81640625 63.5101921265
-1.806640625 62.322010024
-1.796875 61.1498395205
-1.787109375 59.9935497796
-1.77734375 58.8530104016
-1.767578125 57.7280914234
-1.7578125 56.6186633185
-1.748046875 55.5245969966
-1.73828125 54.4457638045
-1.728515625 53.3820355251
-1.71875 52.3332843781
-1.708984375 51.2993830196
-1.69921875 50.2802045424
-1.689453125 49.2756224759
-1.6796875 48.2855107859
-1.669921875 47.3097438747
-1.66015625 46.3481965815
-1.650390625 45.4007441816
-1.640625 44.4672623873
-1.630859375 43.5476273471
-1.62109375 42.6417156463
-1.611328125 41.7494043066
-1.6015625 40.8705707863
-1.591796875 40.0050929804
-1.58203125 39.1528492202
-1.572265625 38.3137182738
-1.5625 37.4875793457
-1.552734375 36.674312077
